day,date,Synthetic_Short_Interest_Pct,News_Sentiment_Index,Retail_Hype_Index,Price_Action_Volatility
501,2023-05-17,3.1,0.0681,0.0088,0.1038
502,2023-05-18,2.62,0.0426,0.0863,0.1049
503,2023-05-19,2.79,0.0634,0.0262,0.1137
504,2023-05-20,2.52,0.0277,0.0634,0.1484
505,2023-05-21,2.74,0.0097,0.0329,0.0351
506,2023-05-22,2.92,0.0351,0.0229,0.0462
507,2023-05-23,2.45,0.0549,0.0995,0.1282
508,2023-05-24,2.43,0.0539,0.0662,0.1533
509,2023-05-25,2.68,0.0603,0.0608,0.076
510,2023-05-26,2.19,0.0337,0.0644,0.1095
511,2023-05-27,2.09,0.0145,0.0036,0.0482
512,2023-05-28,2.53,0.0539,0.0853,0.1039
513,2023-05-29,1.96,0.0907,0.0364,0.1127
514,2023-05-30,1.55,0.0678,0.0471,0.1243
515,2023-05-31,1.56,0.0886,0.0862,0.1273
516,2023-06-01,1.48,0.007,0.0831,0.1446
517,2023-06-02,1.87,0.0496,0.0135,0.0588
518,2023-06-03,1.53,0.0044,0.0846,0.1001
519,2023-06-04,2.15,0.0832,0.0951,0.0914
520,2023-06-05,2.1,0.0945,0.02,0.12
521,2023-06-06,1.48,0.0826,0.0332,0.1063
522,2023-06-07,2.04,0.0752,0.0175,0.1053
523,2023-06-08,1.34,0.0938,0.064,0.0827
524,2023-06-09,2.07,0.0129,0.0392,0.0796
525,2023-06-10,1.13,0.0878,0.0733,0.1401
526,2023-06-11,1.04,0.0488,0.0615,0.0727
527,2023-06-12,1.72,0.0362,0.0825,0.1196
528,2023-06-13,1.72,0.0176,0.0248,0.1229
529,2023-06-14,1.62,0.0207,0.0492,0.1059
530,2023-06-15,1.84,0.0114,0.019,0.0821
531,2023-06-16,1.19,0.0609,0.0573,0.0855
532,2023-06-17,0.99,0.0294,0.0939,0.1004
533,2023-06-18,1.4,0.0038,0.0104,0.0247
534,2023-06-19,1.25,0.0572,0.0708,0.0706
535,2023-06-20,1.63,0.0827,0.0475,0.0636
536,2023-06-21,0.83,0.0976,0.0293,0.071
537,2023-06-22,1.25,0.0121,0.0508,0.0947
538,2023-06-23,1.04,0.0127,0.0909,0.0872
539,2023-06-24,0.62,0.0308,0.0292,0.0656
540,2023-06-25,1.22,0.0424,0.0551,0.0978
541,2023-06-26,0.59,0.0155,0.0536,0.0884
542,2023-06-27,0.98,0.0107,0.0581,0.1219
543,2023-06-28,0.84,0.0867,0.024,0.0754
544,2023-06-29,1.44,0.0606,0.015,0.0851
545,2023-06-30,0.84,0.0806,0.0463,0.0928
546,2023-07-01,0.88,0.0299,0.0093,0.0976
547,2023-07-02,0.83,0.0149,0.0304,0.1139
548,2023-07-03,0.51,0.066,0.0519,0.0937
549,2023-07-04,1.1,0.0655,0.0258,0.109
550,2023-07-05,0.35,0.0863,0.0491,0.1145
551,2023-07-06,0.63,0.0292,0.03,0.1063
552,2023-07-07,1.05,0.0791,0.0723,0.0987
553,2023-07-08,0.43,0.0867,0.0918,0.0919
554,2023-07-09,0.29,0.0612,0.0581,0.1265
555,2023-07-10,0.97,0.0361,0.0969,0.103
556,2023-07-11,0.25,0.0839,0.0103,0.09
557,2023-07-12,0.32,0.0908,0.081,0.1415
558,2023-07-13,0.56,0.0555,0.0744,0.1107
559,2023-07-14,0.51,0.0209,0.0668,0.1155
560,2023-07-15,0.67,0.0772,0.0203,0.0484
561,2023-07-16,0.68,0.0547,0.05,0.0495
562,2023-07-17,0.38,0.0254,0.0255,0.0792
563,2023-07-18,0.59,0.0529,0.0524,0.1081
564,2023-07-19,0.28,0.0743,0.0459,0.0644
565,2023-07-20,0.99,0.0529,0.0045,0.0734
566,2023-07-21,0.79,0.0883,0.069,0.1172
567,2023-07-22,0.61,0.0921,0.0284,0.135
568,2023-07-23,0.26,0.0722,0.0261,0.0534
569,2023-07-24,0.99,0.0148,0.0994,0.1383
570,2023-07-25,0.42,0.0907,0.0904,0.1184
571,2023-07-26,0.45,0.0781,0.0655,0.1283
572,2023-07-27,0.1,0.0687,0.0388,0.0744
573,2023-07-28,0.03,0.0375,0.0347,0.0831
574,2023-07-29,0.02,0.0516,0.0545,0.1105
575,2023-07-30,0.58,0.0771,0.096,0.1521
576,2023-07-31,0,0.0236,0.0478,0.084
577,2023-08-01,0.54,0.0581,0.0793,0.094
578,2023-08-02,0.85,0.0921,0.0908,0.0774
579,2023-08-03,0,0.0924,0.0069,0.082
580,2023-08-04,0.33,0.098,0.0956,0.1474
581,2023-08-05,0.39,0.0151,0.0888,0.0806
582,2023-08-06,0.86,0.0029,0.0012,0.022
583,2023-08-07,0,0.0313,0.0699,0.0569
584,2023-08-08,0.11,0.021,0.0403,0.0937
585,2023-08-09,0.05,0.0397,0.0317,0.0924
586,2023-08-10,0.62,0.072,0.0993,0.1232
587,2023-08-11,0.14,0.0254,0.0999,0.1305
588,2023-08-12,0,0.0422,0.0491,0.0431
589,2023-08-13,0.37,0.0512,0.0436,0.0866
590,2023-08-14,0.65,0.0518,0.0565,0.0504
591,2023-08-15,0.28,0.0003,0.062,0.1057
592,2023-08-16,0.08,0.0564,0.0327,0.0893
593,2023-08-17,0.54,0.0061,0.0583,0.0868
594,2023-08-18,0.62,0.0957,0.0564,0.1473
595,2023-08-19,0.09,0.0952,0.0798,0.1321
596,2023-08-20,0,0.0842,0.0865,0.1498
597,2023-08-21,0.3,0.0528,0.0897,0.1299
598,2023-08-22,0.09,0.0449,0.0238,0.0492
599,2023-08-23,0.32,0.002,0.0956,0.1288
600,2023-08-24,0.47,0.0917,0.0772,0.1283
601,2023-08-25,0.46,0.0469,0.0904,0.1295
602,2023-08-26,0.07,0.0592,0.0508,0.0488
603,2023-08-27,0.47,0.075,0.0034,0.1179
604,2023-08-28,0.64,0.0238,0.0915,0.133
605,2023-08-29,0.21,0.0839,0.0674,0.1123
606,2023-08-30,0,0.065,0.0877,0.1238
607,2023-08-31,0.28,0.0841,0.0362,0.0828
608,2023-09-01,0,0.0536,0.0051,0.0543
609,2023-09-02,0,0.0759,0.0053,0.103
610,2023-09-03,0.65,0.0438,0.0928,0.0762
611,2023-09-04,0,0.0542,0.0789,0.0741
612,2023-09-05,0,0.0234,0.0127,0.0367
613,2023-09-06,0.21,0.0135,0.0189,0.0675
614,2023-09-07,0.43,0.0742,0.0089,0.0827
615,2023-09-08,0,0.0731,0.0667,0.0772
616,2023-09-09,0.2,0.0528,0.0736,0.1047
617,2023-09-10,0.39,0.0932,0.0552,0.0989
618,2023-09-11,0,0.073,0.0198,0.1167
619,2023-09-12,0.19,0.0174,0.0287,0.0355
620,2023-09-13,0.54,0.0203,0.0265,0.0704
621,2023-09-14,0.59,0.0185,0.0518,0.0355
622,2023-09-15,0.41,0.0016,0.0799,0.1131
623,2023-09-16,0,0.0592,0.0632,0.0976
624,2023-09-17,0,0.0554,0.0676,0.0796
625,2023-09-18,0.04,0.0437,0.0479,0.0492
626,2023-09-19,0.25,0.0587,0.0325,0.0536
627,2023-09-20,0.14,0.0362,0.036,0.047
628,2023-09-21,0.62,0.0188,0.023,0.0718
629,2023-09-22,0.37,0.0004,0.0095,0.0716
630,2023-09-23,0.3,0.0464,0.0723,0.0781
631,2023-09-24,0,0.0759,0.0389,0.1231
632,2023-09-25,0.28,0.088,0.0536,0.0725
633,2023-09-26,0.06,0.0847,0.0659,0.1201
634,2023-09-27,0,0.0152,0.0959,0.1121
635,2023-09-28,0.43,0.0915,0.0365,0.0828
636,2023-09-29,0.12,0.0388,0.0807,0.1366
637,2023-09-30,0,0.0625,0.0057,0.0425
638,2023-10-01,0.16,0.0883,0.0716,0.066
639,2023-10-02,0,0.0247,0.0839,0.1144
640,2023-10-03,0.38,0.0571,0.0612,0.0912
641,2023-10-04,0.08,0.0584,0.0628,0.0936
642,2023-10-05,0.23,0.0061,0.0826,0.1282
643,2023-10-06,0,0.0879,0.0541,0.1452
644,2023-10-07,0.42,0.0375,0.0018,0.0467
645,2023-10-08,0,0.0323,0.0323,0.1229
646,2023-10-09,0.54,0.0489,0.0647,0.0917
647,2023-10-10,0,0.0855,0.0474,0.1324
648,2023-10-11,0.34,0.0311,0.0668,0.043
649,2023-10-12,0.46,0.0898,0.0426,0.1032
650,2023-10-13,0,0.0901,0.046,0.0812
651,2023-10-14,0.1,0.0198,0.0448,0.0709
652,2023-10-15,0,0.0873,0.0727,0.1439
653,2023-10-16,0.33,0.0776,0.0503,0.0871
654,2023-10-17,0.44,0.0544,0.0544,0.1012
655,2023-10-18,0.23,0.0852,0.0213,0.1121
656,2023-10-19,0.11,0.0618,0.0731,0.1382
657,2023-10-20,0,0.0746,0.0147,0.1191
658,2023-10-21,0,0.0473,0.0351,0.1259
659,2023-10-22,0.25,0.0117,0.0779,0.1354
660,2023-10-23,0.49,0.051,0.0587,0.0975
661,2023-10-24,0.55,0.036,0.025,0.0375
662,2023-10-25,0,0.0431,0.0625,0.0532
663,2023-10-26,0.37,0.0627,0.0235,0.0918
664,2023-10-27,0,0.0964,0.0795,0.1316
665,2023-10-28,0,0.0583,0.0178,0.0594
666,2023-10-29,0.47,0.0091,0.0458,0.0335
667,2023-10-30,0.44,0.02,0.0399,0.1233
668,2023-10-31,0.18,0.054,0.0878,0.1541
669,2023-11-01,0,0.0506,0.0428,0.0972
670,2023-11-02,0.13,0.0984,0.0748,0.0894
671,2023-11-03,0.13,0.0229,0.0544,0.125
672,2023-11-04,0,0.0416,0.0397,0.1048
673,2023-11-05,0,0.0894,0.0228,0.1137
674,2023-11-06,0.21,0.0724,0.0323,0.1108
675,2023-11-07,0,0.0543,0.0804,0.1136
676,2023-11-08,0.42,0.0318,0.0423,0.055
677,2023-11-09,0.28,0.0789,0.0991,0.1424
678,2023-11-10,0.1,0.0135,0.0886,0.1197
679,2023-11-11,0.26,0.0595,0.0421,0.0751
680,2023-11-12,0.3,0.0271,0.0008,0.0214
681,2023-11-13,0,0.0943,0.0962,0.1158
682,2023-11-14,0.42,0.0334,0.0081,0.0191
683,2023-11-15,0.14,0.071,0.0964,0.1192
684,2023-11-16,0.03,0.0476,0.0733,0.1067
685,2023-11-17,0.06,0.0466,0.0365,0.1034
686,2023-11-18,0.47,0.041,0.0759,0.0643
687,2023-11-19,0.15,0.0963,0.0013,0.0743
688,2023-11-20,0,0.0204,0.0887,0.1155
689,2023-11-21,0,0.086,0.0408,0.1283
690,2023-11-22,0,0.0087,0.0823,0.1105
691,2023-11-23,0.51,0.0644,0.0779,0.1519
692,2023-11-24,0,0.0225,0.0666,0.0575
693,2023-11-25,0,0.0523,0.0692,0.1213
694,2023-11-26,0.3,0.0827,0.0417,0.0515
695,2023-11-27,0.02,0.0414,0.0836,0.1145
696,2023-11-28,0,0.0121,0.0158,0.1014
697,2023-11-29,0.25,0.0761,0.0071,0.086
698,2023-11-30,0,0.0654,0.0041,0.0692
699,2023-12-01,0,0.0218,0.0419,0.0819
700,2023-12-02,0,0.0884,0.0328,0.0528
701,2023-12-03,0,0.0223,0.0962,0.1173
702,2023-12-04,0,0.0856,0.0411,0.0842
703,2023-12-05,0.41,0.0844,0.0348,0.1228
704,2023-12-06,0,0.0929,0.0199,0.1113
705,2023-12-07,0.29,0.0131,0.0615,0.05
706,2023-12-08,0,0.0728,0.0709,0.0618
707,2023-12-09,0.3,0.0471,0.0655,0.1378
708,2023-12-10,0.04,0.0828,0.0916,0.0953
709,2023-12-11,0,0.0622,0.0818,0.1304
710,2023-12-12,0.12,0.0615,0.0349,0.1177
711,2023-12-13,0.44,0.0207,0.0794,0.1126
712,2023-12-14,0.2,0.0281,0.0306,0.1184
713,2023-12-15,0,0.0895,0.099,0.1381
714,2023-12-16,0.34,0.0515,0.0263,0.0331
715,2023-12-17,0,0.0717,0.0547,0.0628
716,2023-12-18,0,0.0761,0.0332,0.0483
717,2023-12-19,0,0.0213,0.0474,0.0664
718,2023-12-20,0,0.0643,0.0872,0.128
719,2023-12-21,0,0.0224,0.0839,0.0472
720,2023-12-22,0.39,0.0574,0.0623,0.0487
721,2023-12-23,0,0.0102,0.0723,0.0385
722,2023-12-24,0,0.0014,0.0147,0.1058
723,2023-12-25,0,0.0495,0.0534,0.1047
724,2023-12-26,0.49,0.0176,0.0398,0.024
725,2023-12-27,0,0.0289,0.076,0.1341
726,2023-12-28,0.19,0.0974,0.0028,0.099
727,2023-12-29,0,0.0599,0.0028,0.1211
728,2023-12-30,0,0.0328,0.0394,0.0395
729,2023-12-31,0.2,0.0618,0.0616,0.1308
730,2024-01-01,0.22,0.0487,0.0854,0.1285
731,2024-01-02,0.13,0.0612,0.0276,0.0896
732,2024-01-03,0.03,0.0759,0.0542,0.0942
733,2024-01-04,0.24,0.0653,0.0186,0.0478
734,2024-01-05,0.12,0.0729,0.0073,0.101
735,2024-01-06,0,0.0682,0.0912,0.0979
736,2024-01-07,0,0.0444,0.0854,0.06
737,2024-01-08,0.28,0.0047,0.0055,0.0367
738,2024-01-09,0,0.0464,0.0619,0.0482
739,2024-01-10,0.26,0.0768,0.0722,0.091
740,2024-01-11,0.14,0.0193,0.0492,0.1193
741,2024-01-12,0.19,0.0554,0.019,0.1187
742,2024-01-13,0.1,0.0296,0.0718,0.0616
743,2024-01-14,0,0.0487,0.0171,0.1146
744,2024-01-15,0.29,0.0038,0.0619,0.0788
745,2024-01-16,0.14,0.0796,0.0556,0.1049
746,2024-01-17,0.28,0.0286,0.0887,0.0813
747,2024-01-18,0.19,0.0671,0.0178,0.0391
748,2024-01-19,0.42,0.0603,0.0368,0.039
749,2024-01-20,0.02,0.016,0.055,0.0321
750,2024-01-21,0,0.079,0.0757,0.104
751,2024-01-22,0.42,0.0844,0.0461,0.1026
752,2024-01-23,0,0.0153,0.0393,0.0896
753,2024-01-24,0.11,0.0981,0.0417,0.0861
754,2024-01-25,0.32,0.0707,0.0806,0.1601
755,2024-01-26,0,0.0052,0.0192,0.1056
756,2024-01-27,0,0.0767,0.0188,0.0856
757,2024-01-28,0,0.0276,0.033,0.1042
758,2024-01-29,0.46,0.0237,0.0138,0.0786
759,2024-01-30,0.22,0.0162,0.0797,0.0754
760,2024-01-31,0,0.0597,0.0377,0.0965
761,2024-02-01,0,0.033,0.0624,0.094
762,2024-02-02,0.42,0.006,0.0604,0.034
763,2024-02-03,0,0.0692,0.0966,0.1121
764,2024-02-04,0,0.0038,0.0259,0.0479
765,2024-02-05,0.41,0.0571,0.0541,0.1287
766,2024-02-06,0,0.0832,0.0459,0.0852
767,2024-02-07,0,0.0165,0.0758,0.1014
768,2024-02-08,0.2,0.0656,0.0826,0.141
769,2024-02-09,0.09,0.0236,0.0047,0.0596
770,2024-02-10,0.21,0.0763,0.0798,0.0698
771,2024-02-11,0,0.0413,0.0411,0.1242
772,2024-02-12,0.09,0.0876,0.0425,0.0897
773,2024-02-13,0.01,0.0547,0.0788,0.0773
774,2024-02-14,0.43,0.0599,0.0561,0.0786
775,2024-02-15,0.03,0.0531,0.0931,0.0622
776,2024-02-16,0.18,0.024,0.017,0.0698
777,2024-02-17,0,0.0992,0.084,0.1109
778,2024-02-18,0.21,0.0981,0.0701,0.0753
779,2024-02-19,0,0.005,0.0437,0.0324
780,2024-02-20,0,0.0482,0.0059,0.0591
781,2024-02-21,0.26,0.0305,0.0504,0.0543
782,2024-02-22,0.45,0.0761,0.0818,0.0956
783,2024-02-23,0,0.0328,0.0716,0.1039
784,2024-02-24,0.43,0.002,0.0956,0.1072
785,2024-02-25,0,0.0592,0.0152,0.1175
786,2024-02-26,0,0.0094,0.0901,0.0781
787,2024-02-27,0.4,0.0967,0.0085,0.0668
788,2024-02-28,0.12,0.0749,0.0167,0.1145
789,2024-02-29,0.16,0.0871,0.0272,0.0967
790,2024-03-01,0.43,0.0048,0.0669,0.1096
791,2024-03-02,0,0.0701,0.0929,0.1427
792,2024-03-03,0.38,0.0355,0.0663,0.0412
793,2024-03-04,0,0.0538,0.0264,0.094
794,2024-03-05,0,0.0678,0.0464,0.0971
795,2024-03-06,0.31,0.0664,0.0242,0.041
796,2024-03-07,0.17,0.0324,0.0127,0.0604
797,2024-03-08,0,0.0013,0.0927,0.1245
798,2024-03-09,0,0.0411,0.0939,0.1295
799,2024-03-10,0,0.0585,0.0719,0.0793
800,2024-03-11,0,0.0071,0.0662,0.0399
801,2024-03-12,0,0.0443,0.0006,0.0766
802,2024-03-13,0.0,0.0074,0.0959,0.0985
803,2024-03-14,0,0.0174,0.0266,0.0712
804,2024-03-15,0,0.0451,0.0838,0.1067
805,2024-03-16,0.47,0.0866,0.0406,0.1182
806,2024-03-17,0.18,0.042,0.0438,0.0656
807,2024-03-18,0.19,0.0875,0.0697,0.1064
808,2024-03-19,0,0.0806,0.0029,0.053
809,2024-03-20,0,0.0755,0.0684,0.1055
810,2024-03-21,0.29,0.0619,0.0645,0.0673
811,2024-03-22,0.34,0.0905,0.0596,0.1558
812,2024-03-23,0.2,0.0842,0.0506,0.1449
813,2024-03-24,0,0.0438,0.0842,0.0889
814,2024-03-25,0.16,0.0374,0.0141,0.0342
815,2024-03-26,0,0.0736,0.0681,0.1342
816,2024-03-27,0,0.0186,0.0696,0.107
817,2024-03-28,0.35,0.0858,0.0263,0.1264
818,2024-03-29,0.41,0.0106,0.0235,0.0956
819,2024-03-30,0.05,0.0809,0.0918,0.0971
820,2024-03-31,0,0.0947,0.011,0.0709
821,2024-04-01,0,0.0054,0.0805,0.096
822,2024-04-02,0.3,0.0206,0.0142,0.1124
823,2024-04-03,0.29,0.0032,0.054,0.0684
824,2024-04-04,0.11,0.0448,0.0135,0.0795
825,2024-04-05,0,0.0741,0.0491,0.1184
826,2024-04-06,0,0.062,0.0415,0.0541
827,2024-04-07,0.35,0.0783,0.011,0.0657
828,2024-04-08,0,0.0275,0.079,0.0506
829,2024-04-09,0,0.0308,0.0412,0.0476
830,2024-04-10,0.38,0.0275,0.0357,0.1197
831,2024-04-11,0,0.0408,0.0026,0.0982
832,2024-04-12,0,0.0667,0.0618,0.0599
833,2024-04-13,0.34,0.0901,0.0978,0.1424
834,2024-04-14,0.42,0.0865,0.0114,0.0962
835,2024-04-15,0.04,0.025,0.0092,0.0268
836,2024-04-16,0.21,0.0539,0.0472,0.0622
837,2024-04-17,0.05,0.0856,0.0246,0.122
838,2024-04-18,0,0.0526,0.0932,0.0606
839,2024-04-19,0,0.0405,0.0042,0.0643
840,2024-04-20,0,0.0448,0.0365,0.0624
841,2024-04-21,0,0.0123,0.0389,0.1018
842,2024-04-22,0,0.0165,0.0241,0.0618
843,2024-04-23,0,0.0813,0.0167,0.1123
844,2024-04-24,0.35,0.0615,0.0973,0.0928
845,2024-04-25,0,0.0217,0.0519,0.0809
846,2024-04-26,0.41,0.0965,0.0177,0.1026
847,2024-04-27,0,0.0741,0.0127,0.109
848,2024-04-28,0.4,0.0212,0.061,0.0956
849,2024-04-29,0,0.0709,0.0952,0.1252
850,2024-04-30,0,0.0954,0.0348,0.0699
851,2024-05-01,0.23,0.0281,0.0038,0.0576
852,2024-05-02,0.49,0.0248,0.0124,0.0998
853,2024-05-03,0.15,0.0809,0.0449,0.0953
854,2024-05-04,0,0.0866,0.0332,0.1411
855,2024-05-05,0.21,0.0639,0.0847,0.1282
856,2024-05-06,0,0.0579,0.0763,0.1015
857,2024-05-07,0.36,0.086,0.023,0.1175
858,2024-05-08,0.05,0.0567,0.0786,0.1455
859,2024-05-09,0,0.0586,0.0634,0.0945
860,2024-05-10,0,0.0193,0.0473,0.1113
861,2024-05-11,0,0.0759,0.0426,0.0609
862,2024-05-12,0.14,0.0248,0.0301,0.0674
863,2024-05-13,0.15,0.0644,0.0953,0.1023
864,2024-05-14,0,0.0015,0.0287,0.0691
865,2024-05-15,0.08,0.0935,0.0993,0.1065
866,2024-05-16,0.35,0.0621,0.0272,0.0735
867,2024-05-17,0,0.0469,0.0301,0.0795
868,2024-05-18,0.36,0.0346,0.003,0.0712
869,2024-05-19,0,0.0049,0.0069,0.0651
870,2024-05-20,0,0.0985,0.0814,0.1661
871,2024-05-21,0.14,0.0326,0.0639,0.1309
872,2024-05-22,0,0.0967,0.0972,0.1002
873,2024-05-23,0.45,0.0498,0.0289,0.0538
874,2024-05-24,0.12,0.028,0.0307,0.0855
875,2024-05-25,0,0.0163,0.0016,0.1001
876,2024-05-26,0,0.0902,0.0441,0.1473
877,2024-05-27,0,0.0451,0.039,0.08
878,2024-05-28,0.46,0.0924,0.0642,0.1243
879,2024-05-29,0,0.0199,0.002,0.0684
880,2024-05-30,0,0.0771,0.0495,0.1122
881,2024-05-31,0.44,0.0326,0.0712,0.0433
882,2024-06-01,0.47,0.0093,0.0274,0.0558
883,2024-06-02,0.3,0.014,0.0018,0.0593
884,2024-06-03,0,0.0892,0.0528,0.1401
885,2024-06-04,0,0.0179,0.0112,0.0665
886,2024-06-05,0,0.0124,0.0255,0.1122
887,2024-06-06,0.46,0.047,0.0377,0.0951
888,2024-06-07,0.47,0.0504,0.0931,0.1412
889,2024-06-08,0,0.0882,0.0251,0.0885
890,2024-06-09,0.07,0.0833,0.061,0.0589
891,2024-06-10,0.42,0.0461,0.0779,0.0892
892,2024-06-11,0.46,0.0976,0.0632,0.1593
893,2024-06-12,0,0.063,0.0254,0.1103
894,2024-06-13,0.31,0.0669,0.0354,0.0822
895,2024-06-14,0,0.0742,0.0672,0.1481
896,2024-06-15,0.22,0.0651,0.0633,0.1403
897,2024-06-16,0,0.0934,0.0837,0.1464
898,2024-06-17,0,0.0934,0.042,0.1372
899,2024-06-18,0,0.075,0.0318,0.1392
900,2024-06-19,0.2,0.0826,0.0479,0.1
901,2024-06-20,0.24,0.0481,0.0251,0.1102
902,2024-06-21,0,0.0972,0.0262,0.0907
903,2024-06-22,0.1,0.0591,0.0078,0.1124
904,2024-06-23,0.3,0.0644,0.0226,0.0809
905,2024-06-24,0,0.0266,0.0654,0.1205
906,2024-06-25,0,0.0943,0.0991,0.1332
907,2024-06-26,0.31,0.0185,0.0552,0.0805
908,2024-06-27,0,0.0722,0.0668,0.1103
909,2024-06-28,0,0.0952,0.0333,0.0632
910,2024-06-29,0,0.0336,0.0849,0.1332
911,2024-06-30,0.21,0.0986,0.0255,0.1111
912,2024-07-01,0,0.076,0.0229,0.0984
913,2024-07-02,0.34,0.0401,0.0391,0.104
914,2024-07-03,0.5,0.0489,0.0877,0.0679
915,2024-07-04,0.4,0.0349,0.0212,0.0391
916,2024-07-05,0,0.0328,0.0652,0.0497
917,2024-07-06,0.04,0.0083,0.0983,0.0536
918,2024-07-07,0.16,0.0078,0.0747,0.1136
919,2024-07-08,0.35,0.0903,0.0648,0.0963
920,2024-07-09,0,0.0546,0.0549,0.064
921,2024-07-10,0,0.0845,0.0084,0.0757
922,2024-07-11,0,0.0089,0.073,0.0462
923,2024-07-12,0,0.0286,0.0289,0.0667
924,2024-07-13,0.49,0.0171,0.0184,0.0288
925,2024-07-14,0,0.026,0.0585,0.086
926,2024-07-15,0,0.0566,0.0741,0.0905
927,2024-07-16,0.4,0.042,0.0953,0.1285
928,2024-07-17,0.11,0.0121,0.0341,0.0889
929,2024-07-18,0.44,0.0616,0.054,0.0481
930,2024-07-19,0,0.0168,0.0776,0.112
931,2024-07-20,0,0.0488,0.0203,0.0733
932,2024-07-21,0.27,0.0437,0.069,0.0578
933,2024-07-22,0,0.0409,0.0291,0.1179
934,2024-07-23,0,0.0534,0.0124,0.0519
935,2024-07-24,0.46,0.0234,0.0613,0.1252
936,2024-07-25,0,0.0413,0.045,0.0572
937,2024-07-26,0.41,0.0922,0.094,0.1451
938,2024-07-27,0.33,0.0393,0.0506,0.0648
939,2024-07-28,0.26,0.0906,0.0585,0.0673
940,2024-07-29,0.35,0.0191,0.0249,0.0958
941,2024-07-30,0.48,0.0987,0.072,0.1537
942,2024-07-31,0.41,0.0022,0.0311,0.0525
943,2024-08-01,0.49,0.0763,0.0392,0.1381
944,2024-08-02,0,0.0722,0.0977,0.1166
945,2024-08-03,0.24,0.0414,0.034,0.0868
946,2024-08-04,0,0.0672,0.0334,0.12
947,2024-08-05,0.49,0.0811,0.0276,0.0625
948,2024-08-06,0,0.0521,0.0066,0.0836
949,2024-08-07,0,0.0478,0.0238,0.0984
950,2024-08-08,0.3,0.0732,0.0958,0.0993
951,2024-08-09,0,0.071,0.0427,0.0864
952,2024-08-10,0.22,0.0463,0.0424,0.1008
953,2024-08-11,0.47,0.0045,0.0746,0.0959
954,2024-08-12,0,0.0596,0.0555,0.1136
955,2024-08-13,0,0.0284,0.0822,0.0607
956,2024-08-14,0.19,0.0454,0.0527,0.1225
957,2024-08-15,0.24,0.0156,0.0573,0.1036
958,2024-08-16,0,0.0634,0.0607,0.0629
959,2024-08-17,0,0.0798,0.0718,0.067
960,2024-08-18,0.03,0.0148,0.0684,0.0875
961,2024-08-19,0,0.0067,0.0819,0.0912
962,2024-08-20,0.08,0.0057,0.0759,0.1138
963,2024-08-21,0,0.0747,0.0329,0.0973
964,2024-08-22,0,0.0985,0.0378,0.1426
965,2024-08-23,0.2,0.0906,0.0621,0.1081
966,2024-08-24,0,0.0075,0.0419,0.0587
967,2024-08-25,0,0.0326,0.0972,0.1182
968,2024-08-26,0.04,0.032,0.0644,0.1292
969,2024-08-27,0.15,0.041,0.0244,0.0737
970,2024-08-28,0,0.0201,0.0216,0.0344
971,2024-08-29,0,0.0242,0.0988,0.1479
972,2024-08-30,0,0.0001,0.0681,0.051
973,2024-08-31,0,0.0378,0.0083,0.0498
974,2024-09-01,0,0.0468,0.0007,0.0285
975,2024-09-02,0,0.0082,0.0006,0.0463
976,2024-09-03,0.16,0.07,0.0924,0.1309
977,2024-09-04,0,0.0574,0.0776,0.1535
978,2024-09-05,0,0.0852,0.0726,0.1288
979,2024-09-06,0,0.0459,0.0483,0.0543
980,2024-09-07,0,0.0172,0.0856,0.0703
981,2024-09-08,0.01,0.0382,0.0394,0.125
982,2024-09-09,0,0.0684,0.0565,0.0533
983,2024-09-10,0.19,0.0934,0.0898,0.1003
984,2024-09-11,0,0.097,0.0547,0.0731
985,2024-09-12,0.01,0.0851,0.0232,0.0681
986,2024-09-13,0,0.0368,0.0841,0.0863
987,2024-09-14,0,0.028,0.0456,0.1089
988,2024-09-15,0.23,0.0166,0.0579,0.0324
989,2024-09-16,0,0.0647,0.0102,0.1283
990,2024-09-17,0,0.0364,0.0218,0.0648
991,2024-09-18,0,0.0859,0.0248,0.0933
992,2024-09-19,0,0.0366,0.0535,0.0819
993,2024-09-20,0,0.0778,0.0195,0.1214
994,2024-09-21,0.11,0.0124,0.0004,0.0172
995,2024-09-22,0.09,0.0968,0.0676,0.1312
996,2024-09-23,0.0,0.0518,0.0751,0.1331
997,2024-09-24,0,0.0417,0.0063,0.044
998,2024-09-25,0.12,0.0627,0.0357,0.0877
999,2024-09-26,0,0.0062,0.0852,0.0367
1000,2024-09-27,0,0.0917,0.0248,0.1411
1001,2024-09-28,0,0.0935,0.0081,0.1091
1002,2024-09-29,0.27,0.0053,0.0591,0.0741
1003,2024-09-30,0.21,0.006,0.0183,0.0886
1004,2024-10-01,0,0.0946,0.0112,0.1137
1005,2024-10-02,0,0.0597,0.0999,0.1132
1006,2024-10-03,0.11,0.065,0.0026,0.0651
1007,2024-10-04,0,0.0022,0.0286,0.1058
1008,2024-10-05,0.45,0.0433,0.0423,0.0892
1009,2024-10-06,0,0.0286,0.0292,0.107
1010,2024-10-07,0.02,0.099,0.0169,0.1181
1011,2024-10-08,0,0.0798,0.0707,0.0863
1012,2024-10-09,0,0.0895,0.027,0.11
1013,2024-10-10,0.26,0.0274,0.0881,0.0878
1014,2024-10-11,0,0.0717,0.0299,0.1052
1015,2024-10-12,0,0.0101,0.0553,0.0322
1016,2024-10-13,0.24,0.0398,0.0632,0.0775
